Copy of urp-srch-TridentUniversity

Date/Time Generated,2/20/15 5:13 PM
Report Time Zone,America/New_York
Account ID,5853
Date Range,1/1/15 - 1/20/15
Advertiser,Equals:Trident University International (2665657)

Report Fields
Date,Paid Search Engine Account,Paid Search Campaign,Paid Search Average Position,Paid Search Click Rate,Paid Search Clicks,Paid Search Impressions,Paid Search Cost,Paid Search Visits,Paid Search Actions,Partnership Retargeting : Macys Partnership: Paid Search Actions,TUI  Exclusion : Coursenet: Paid Search Actions,TUI  Exclusion : Login: Paid Search Actions,TUI  Home Page : Arrival: Paid Search Actions,TUI  Home Page : Brown Shoe Home Page: Paid Search Actions,TUI  Home Page : Gp Strategies Home Page: Paid Search Actions,TUI  Home Page : Home Page (Arrival): Paid Search Actions,TUI  Home Page : Northern Trust HomePage: Paid Search Actions,TUI  Home Page : Xerox Homepage: Paid Search Actions,TUI  Remarketing List : Masters RTG: Paid Search Actions,TUI  Remarketing List : PHD Microsite RTG: Paid Search Actions,TUI  Remarketing List : PhD RTG: Paid Search Actions,TUI  Remarketing List : Veterans: Paid Search Actions,TUI  Remarketing List : Veterans-Gateway: Paid Search Actions,TUI  Test : SFDC Test: Paid Search Actions,TUI  Test : Test Landing Page Conf.: Paid Search Actions,TUI Apply Online : Step 0 - New Application: Paid Search Actions,TUI Confirmation : PHD Request Info: Paid Search Actions,TUI Confirmation : Request More Information Form Page: Paid Search Actions,TUI Counter : Contact Us Confirmation: Paid Search Actions,TUI Counter : Email a Friend: Paid Search Actions,TUI Counter : Full Application Confirmation: Paid Search Actions,TUI Counter : Marketing LP (Arrival): Paid Search Actions,TUI Counter : Marketing LP Inquiry Confirmation: Paid Search Actions,TUI Counter : Net Price Calculator Inquiry Confirmation: Paid Search Actions,TUI Counter : Partnership Inquiry Confirmation: Paid Search Actions,TUI Counter : Ph.D. Inquiry Confirmation: Paid Search Actions,TUI Counter : Step 1: Paid Search Actions,TUI Counter : Step 2 (was step 3): Paid Search Actions,TUI Counter : Step 3 (was step 4): Paid Search Actions,TUI Counter : Step 4 (was step 5): Paid Search Actions,TUI Counter : Step 5 (was step 2): Paid Search Actions,TUI Counter : Step 6: Paid Search Actions,TUI Counter : Trident.edu Inquiry Confirmation: Paid Search Actions,TUI Counter : Veterans Marketing LP (Arrival): Paid Search Actions
2015-01-01,Google - Trident University 2014,PhD I - E,3.41,0.64,16,2519,167.830000000,22,46.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,3.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,Google - Trident University 2014,PhD I - P,2.24,0.29,66,22565,705.110000000,69,138.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,7.00,62.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,Google - Trident University 2014,PhD II - BM,3.34,0.29,6,2039,75.200000000,7,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,Google - Trident University 2014,PhD II - E,5.10,0.00,0,343,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,Google - Trident University 2014,PhD II - P,3.53,0.15,2,1301,57.970000000,2,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,Google - Trident University 2014,PhD III - BM,4.50,2.54,3,118,54.310000000,3,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,Google - Trident University 2014,PhD III - E,5.29,1.22,1,82,20.750000000,1,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,Google - Trident University 2014,PhD III - P,4.43,3.33,1,30,27.170000000,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,Google - Trident University 2014,Veterans - BM,3.74,0.00,0,374,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,Google - Trident University 2014,Veterans - E,4.36,0.34,1,290,10.050000000,1,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2015-01-01,Google - Trident University 2014,Veterans - P,2.66,0.38,1,261,11.070000000,1,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
2015-01-01,MSN - TUI University,Accredited,5.51,0.63,1,158,21.300000000,32,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,Anthem College - BM,4.00,0.00,0,2,0.000000000,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,Anthem College - E,1.68,6.35,4,63,6.570000000,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,Anthem College - P,2.00,0.00,0,4,0.000000000,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,Bachelors,3.55,0.47,3,637,43.380000000,67,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,Brand,1.02,5.48,20,365,48.150000000,47,59.00,0.00,0.00,19.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,Brand Int,1.01,10.27,19,185,12.380000000,47,60.00,0.00,0.00,11.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,2.00,14.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00,1.00,2.00,3.00,0.00,0.00
2015-01-01,MSN - TUI University,Content,0.00,0.00,0,0,0.000000000,81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,Degree,3.21,1.88,8,426,98.800000000,50,11.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,Distance Learning,2.09,2.50,7,280,82.790000000,22,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,Doctorate,4.08,2.26,6,266,92.870000000,19,7.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,Military,1.73,1.94,13,670,139.570000000,122,13.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,Military Benefits,2.51,3.31,6,181,94.770000000,20,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,Online,4.97,6.67,2,30,30.980000000,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,PhD,3.03,4.87,17,349,290.620000000,24,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-01,MSN - TUI University,PhD - Syndicated Network,1.90,3.62,5,138,35.680000000,8,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University,Brand Search Remarketing Ads,1.17,12.31,16,130,36.720000000,16,70.00,0.00,0.00,27.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University,Certificate,0.00,0.00,0,0,0.000000000,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University,Competitors - Exact,0.00,0.00,0,0,0.000000000,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University,Competitors - Phrase,0.00,0.00,0,0,0.000000000,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University,Content - Text Ads,0.00,0.00,0,0,0.000000000,2,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University,Degree,0.00,0.00,0,0,0.000000000,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University,Doctorate - Search Remarketing,2.45,4.55,2,44,53.090000000,2,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University,Military - Search Remarketing,2.60,0.00,0,52,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University,PhD - search remarketing 120 days,2.20,0.00,0,50,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Anthem College - BM,3.94,0.00,0,281,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Anthem College - E,4.30,0.00,0,195,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Anthem College - P,2.56,0.95,1,105,14.740000000,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Bachelors I - BM,5.74,0.21,10,4833,149.140000000,12,12.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Bachelors I - E,6.45,0.00,0,167,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Bachelors I - P,5.66,0.72,7,973,147.880000000,7,16.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,9.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Bachelors II - BM,4.68,0.24,3,1263,40.390000000,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Bachelors II - E,6.31,0.00,0,172,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Bachelors II - P,4.50,0.00,0,285,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Bachelors III - BM,5.75,0.58,1,172,27.570000000,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Bachelors III - E,7.53,1.56,1,64,27.090000000,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Bachelors III - P,5.08,0.00,0,13,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Brand - BM,1.51,4.68,8,171,26.520000000,8,14.00,0.00,0.00,4.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Brand - E,1.80,9.28,36,388,30.070000000,37,86.00,0.00,0.00,19.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
2015-01-02,Google - Trident University 2014,Brand - P,1.57,1.13,5,443,13.490000000,5,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Brand Int - BM,1.62,1.23,1,81,4.370000000,1,6.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Brand Int - E,1.35,0.90,5,553,4.360000000,5,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Brand Int - P,1.57,0.96,14,1458,11.380000000,16,12.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Degree - BM,4.43,0.14,16,11809,120.320000000,16,19.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Degree - E,4.32,0.00,0,656,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Degree - P,4.16,0.11,7,6119,48.090000000,7,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Masters I - BM,5.98,0.45,11,2424,166.720000000,10,14.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
2015-01-02,Google - Trident University 2014,Masters I - E,6.82,0.07,1,1421,7.220000000,3,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Masters I - P,5.91,0.49,9,1829,202.380000000,9,12.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Masters II - BM,5.33,0.13,4,3027,40.800000000,4,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Masters II - E,7.08,0.00,0,722,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Masters II - P,6.79,0.11,1,879,9.610000000,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Masters III - BM,6.33,0.18,1,563,27.320000000,1,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Masters III - E,6.68,0.75,1,133,37.420000000,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Masters III - P,6.27,0.00,0,109,0.000000000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-01-02,Google - Trident University 2014,Military - BM,4.56,0.15,5,3261,46.500000000,7,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
